src_selfies,tgt_selfies,src_qed,tgt_qed,src_smiles,tgt_smiles,pair_similarity
[C][C][=C][C][=C][Branch1][O][N][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C][=C][Ring1][N][N][C][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],[C][O][C][=Branch1][C][=O][C@@H1][Branch1][C][C][N][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],0.6957257386068194,0.7665518204562514,Cc1ccc(NC(=O)C2CC2)cc1NCC(=O)N[C@@H](C)c1ccc(F)cc1,COC(=O)[C@@H](C)NCC(=O)Nc1ccc(F)cc1,0.36065573770491804
[C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=C][C][N][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][N][=C][Ring1][#C],[C][C][N][N][=C][C][=C][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1],0.8785341580418559,0.9435197124601453,COC(=O)c1ccc(CNc2cccc(Br)c2)nc1,CCn1nccc1CNC(=O)c1cccc(Br)c1,0.35
[C][C][C][C@H1][C][N][Branch1][=Branch2][C][C][C][=C][NH1][N][=Ring1][Branch1][C][C][O][Ring1][N],[C][C][C][C@@H1][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][C][C][O][Ring2][Ring1][Ring1],0.8148467487481211,0.9071386728127314,CCC[C@H]1CN(Cc2cc[nH]n2)CCO1,CCC[C@@H]1CN(C(=O)Cc2ccc(NC(C)=O)cc2)CCO1,0.36065573770491804
[C][C][=C][C][Branch1][S][C][=Branch1][C][=O][N][C][C][O][C@H1][Branch1][C][C][C][Ring1][#Branch1][=C][Branch1][C][C][N][Ring1][#C][C][C][=C][C][=C][O][Ring1][Branch1],[O][=C][Branch1][=N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][O][N][C][C][N][Branch1][=Branch2][C][C][=C][C][=C][O][Ring1][Branch1][C][C][Ring1][N],0.8753720655921485,0.9430698335284053,Cc1cc(C(=O)N2CCO[C@H](C)C2)c(C)n1Cc1ccco1,O=C(c1cc(F)ccc1O)N1CCN(Cc2ccco2)CC1,0.42857142857142855
[O][=C][Branch2][Ring1][C][C@H1][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring1][O][N][C][C][C][C@@H1][Ring1][Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1],[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][=Branch1][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@H1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1],0.8362454347522971,0.9328721853973947,O=C([C@H]1COc2ccc(Cl)cc2C1)N1CCC[C@@H]1c1ccncc1,CC(C)c1ccc([C@H]2CCCN2C(=O)[C@H]2CCC(=O)N2)cc1,0.35384615384615387
[C][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C@@H1][Branch1][C][C][N][C][=Branch1][C][=O][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O],[C][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1],0.7978874656554711,0.8719984633692015,COc1ccc(C)cc1[C@@H](C)NC(=O)CCN1C(=O)c2ccccc2C1=O,COc1ccc(C)cc1NC(=O)CS(=O)(=O)Cc1ccc(C)cc1,0.359375
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][Branch1][Branch2][C][C][=C][S][C][=Ring1][Branch1][=N][O][Ring1][#Branch2],[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1],0.7915551385420775,0.8849644828988931,Cc1ccccc1C(=O)Nc1cc(-c2ccsc2)no1,Cc1ccccc1CNC(=O)CNC(=O)c1ccsc1,0.35
[C][O][C][=C][C][=C][Branch2][Ring1][#C][N][C][C][N][Branch2][Ring1][Ring1][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][Ring2][Ring1][C][C][=C][Ring2][Ring1][Branch2],[C][C][C][=N][N][=C][N][Ring1][Branch1][C][C][N][C][=Branch1][C][=O][N][C][C][N][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][C][Ring1][=C],0.7824883024915772,0.844341834672972,COc1ccc(N2CCN(CCNS(=O)(=O)c3cccnc3)CC2)cc1,CCc1nncn1CCNC(=O)N1CCN(c2ccc(OC)cc2)CC1,0.36619718309859156
[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][N][Branch2][Ring1][=N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C][=C][Ring1][=C][C][C][Ring2][Ring1][N],[O][=C][Branch1][=C][C][O][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][Ring1][O],0.5882878300750191,0.7651469104617885,COc1cc2c(cc1OC)CN(C(=O)COc1ccc(-c3ccc(C#N)cc3)cc1)CC2,O=C(COCCOc1ccccc1)N1CCc2cc(F)ccc2C1,0.40298507462686567
[O][=C][Branch1][P][N][C][C][=N][N][=C][N][Ring1][Branch1][C][C][C][C][C][Ring1][#Branch1][N][C@@H1][C][C][C][C][C@H1][Ring1][=Branch1][O][C][C][C][C][C][Ring1][Branch1],[C][C][=C][C][=C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][C][C][C@H1][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C][C][=N][N][=C][N][Ring1][Branch1][C][C][C][Ring1][Branch1][C][Ring2][Ring1][C][C][=C][Ring2][Ring1][#Branch2],0.82865509739942,0.8919699303104544,O=C(NCc1nnc2n1CCCCC2)N[C@@H]1CCCC[C@H]1OC1CCCC1,Cc1ccc(C(=O)N2CCC[C@H](C(=O)NCc3nnc4n3CCC4)C2)cc1,0.4142857142857143
[C][C][N][=C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][O][C][C@@H1][C][C][C][O][Ring1][Branch1][C][=Branch1][C][=O][NH1][C][=Ring2][Ring1][Branch2][C],[C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][N][C][C][C][Branch1][Branch2][C][=C][C][=N][NH1][Ring1][Branch1][C][C][Ring1][O],0.8525761675972116,0.913821324236953,Cc1nc(C(=O)Nc2cc(F)ccc2OC[C@@H]2CCCO2)c(=O)[nH]c1C,COc1ccc(F)cc1NC(=O)N1CCC(c2ccn[nH]2)CC1,0.3717948717948718
[C][C@H1][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][#Branch1][O][C][Branch1][C][F][F][=C][Ring1][#Branch2],[C][C][=C][C][=N][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][Branch1][C][C][C@@H1][Branch1][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1],0.8619294689264941,0.932303536345627,C[C@H](c1ccc(F)cc1)N(C)C(=O)Nc1cccc(OC(F)F)c1,Cc1ccncc1NC(=O)N(C)[C@@H](C)c1ccncc1,0.4107142857142857
[C][O][C][=C][C][=C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C][=C][C][Branch2][Ring1][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=C][C][=C][Ring1][P][C][C][=C][Ring2][Ring1][O][Cl],[C][O][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1],0.5642225856138094,0.7306813837892442,COc1ccc(NC(=O)c2cc(S(=O)(=O)Nc3ccccc3F)ccc2C)cc1Cl,COc1ccc(S(N)(=O)=O)cc1C(=O)NCCCc1cccc(F)c1,0.35064935064935066
[C][C][=N][O][C][Branch1][=C][C@@H1][C][C][C][N][Branch1][Ring2][C][C][#N][C][Ring1][=Branch2][=N][Ring1][=C],[C][C][=N][O][C][Branch2][Ring1][=N][C@@H1][C][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][=C][N][=C][N][=C][Ring1][=Branch1][C][Branch1][C][C][C][C][Ring1][P][=N][Ring2][Ring1][=Branch1],0.677275915482774,0.8637800484415112,Cc1noc([C@@H]2CCCN(CC#N)C2)n1,Cc1noc([C@@H]2CCCN(C(=O)c3cncnc3C(C)C)C2)n1,0.41935483870967744
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][=C][Ring1][S],[C][C][S][C][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][C][=Ring1][#C][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C],0.8627066668746286,0.9288858349509375,CC(C)(C)c1ccc(NC(=O)c2cccc(F)c2)cc1,Cc1sc(C(=O)Nc2ccc(F)cc2)cc1S(=O)(=O)N(C)C,0.37735849056603776
[O][=C][Branch1][=C][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][F][N][C@H1][Branch1][Ring2][C][C][O][C][=C][C][=C][S][Ring1][Branch1],[C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F],0.7817481215148966,0.8888648793038145,O=C(Nc1ccc(Cl)cc1F)N[C@H](CCO)c1cccs1,COc1ccc(Cl)cc1NC(=O)Nc1ccc(F)cc1F,0.3728813559322034
[C][O][C][=C][C][Branch1][C][F][=C][C][Branch2][Ring1][#Branch2][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#Branch2][C][N][C][C][C][C][Ring1][Branch1][=O][=C][Ring1][=N][=C][Ring2][Ring1][Branch2],[C][O][C][=C][C][Branch1][C][F][=C][C][Branch2][Ring1][Branch1][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@H1][Ring1][=Branch2][C][=C][Ring2][Ring1][Branch1],0.8658271456015478,0.9419492435101666,COc1cc(F)cc(CNC(=O)c2cccc(CN3CCCC3=O)c2)c1,COc1cc(F)cc(CNC(=O)N2c3ccccc3C[C@H]2C)c1,0.4305555555555556
[O][=C][Branch2][Ring1][Branch2][C][C][C][=Branch1][C][=O][N][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][O][N][C][=C][C][=C][Branch1][#Branch1][S][C][Branch1][C][F][F][C][=C][Ring1][#Branch2],[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][#C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][N][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][C][Ring1][=N][C][=C][Ring2][Ring1][#Branch2],0.699153904822198,0.8011421768255274,O=C(CCC(=O)N1CCC(c2ccccc2)=N1)Nc1ccc(SC(F)F)cc1,CC(C)c1ccc(NC(=O)CCC(=O)N2CCN(c3ccccc3F)CC2)cc1,0.38571428571428573
[C][C@@H1][Branch1][#Branch2][N][C][=Branch1][C][=O][C][C][C][O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1],[O][=C][Branch1][=C][N][C@@H1][Branch1][Ring1][C][O][C][=C][C][=C][O][Ring1][Branch1][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1],0.8311512486025456,0.892265856121987,C[C@@H](NC(=O)CCCO)c1cccc(Cl)c1,O=C(N[C@@H](CO)c1ccco1)c1cccc(Cl)c1,0.35185185185185186
[C][C][Branch1][C][C][C][N][C][=C][NH1+1][=C][Ring1][Branch1][C][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][#Branch1][C@@H1][C][C@@H1][Ring1][Ring1][C][O][Ring1][=Branch2],[C][N][C][=C][NH1+1][=C][Ring1][Branch1][C][N][C][=Branch1][C][=O][C@H1][C][C@@H1][Ring1][Ring1][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2],0.8184536699060986,0.9214593394724765,CC(C)Cn1cc[nH+]c1CNC(=O)NCc1ccc([C@@H]2C[C@@H]2C)o1,Cn1cc[nH+]c1CNC(=O)[C@H]1C[C@@H]1c1cccc(C(F)(F)F)c1,0.3561643835616438
[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][Ring1],[C][C][C][C@@H1][Branch1][C][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],0.8054535621197849,0.8685273279912821,CC(=O)Nc1ccc(NC(=O)N[C@H](C)c2ccc(F)cc2)cc1,CCC[C@@H](C)NC(=O)Nc1ccc(Br)cc1,0.4
[C][C][NH2+1][C@H1][Branch1][C][C][C][C][=N][C][Branch1][=Branch2][C@@H1][C][S][C][C][O][Ring1][=Branch1][=N][O][Ring1][O],[C][C][NH2+1][C@@H1][Branch1][#C][C][=C][C][Branch1][C][C][=C][C][Branch1][C][C][=C][Ring1][Branch2][C@H1][C][S][C][C][O][Ring1][=Branch1],0.8273750153066498,0.9025072173139592,CC[NH2+][C@H](C)Cc1nc([C@@H]2CSCCO2)no1,CC[NH2+][C@@H](c1cc(C)cc(C)c1)[C@H]1CSCCO1,0.3684210526315789
[C][C@H1][C][C][C][C@@H1][Branch1][P][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring2][Ring1][C],[C][C][=C][C][=C][C][Branch2][Ring1][#Branch2][O][C][C][=Branch1][C][=O][N][C@@H1][C][C][C][C@H1][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Ring1][#Branch2][=C][Ring2][Ring1][Branch1][C],0.8185717338474572,0.9091127929517637,C[C@H]1CCC[C@@H](NC(=O)COc2ccccc2N)C1,Cc1cccc(OCC(=O)N[C@@H]2CCC[C@H](C(F)(F)F)C2)c1C,0.5
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][=Branch1],[C][O][C][=C][C][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C][C][N][Branch1][P][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][S][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][#Branch2][O][C],0.5304622293723559,0.6627328326267208,COc1ccccc1N1CCN(C(=O)c2ccccc2SCc2ccccc2)CC1,COc1cc(C(=O)N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cc(OC)c1OC,0.390625
[C][C][C][=C][C][=C][Branch2][Ring2][C][C@H1][Branch2][Ring1][=Branch2][C][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@H1][C][C][C][C][C@H1][Ring1][=Branch1][C][Ring1][#Branch2][=O][NH1+1][Branch1][C][C][C][C][=C][Ring2][Ring1][#Branch2],[C][S][C][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C@H1][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][NH1+1][Branch1][C][C][C],0.6788686280011884,0.7947879432793239,CCc1ccc([C@H](CNC(=O)CN2C(=O)[C@H]3CCCC[C@H]3C2=O)[NH+](C)C)cc1,CSC[C@@H](C)C(=O)NC[C@H](c1ccc(C)cc1)[NH+](C)C,0.3548387096774194
[C][C][C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][NH1+1][C][C][C][Branch1][O][C][=N][NH1][C][Branch1][C][C][=N][Ring1][=Branch1][C][C][Ring1][N][C][=C][Ring2][Ring1][Ring1][O][C],[C][C][C][=C][S][C][Branch2][Ring1][=N][C@H1][C][C][C][NH1+1][Branch2][Ring1][C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][Ring1][P][=N][Ring2][Ring1][=Branch1],0.8040997394238352,0.8726644319991157,CCCOc1ccc(C[NH+]2CCC(c3n[nH]c(C)n3)CC2)cc1OC,CCc1csc([C@H]2CCC[NH+](Cc3ccc(OC)c(OC)c3)C2)n1,0.4142857142857143
[C][O][C][=C][C][=C][C][Branch2][Ring2][Branch1][C][=N][N][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][O][Ring2][Ring1][Ring2][=C][Ring2][Ring1][#Branch2],[C][O][C][=C][C][=C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][Ring1],0.6229203398310209,0.8558354297491864,COc1cccc(-c2nnc(NC(=O)CCS(=O)(=O)c3ccc(Cl)cc3)o2)c1,COc1cccc(C(=O)NNC(=O)c2ccc(Cl)cc2)c1,0.38095238095238093
[C][C][C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][F][F][C][Branch1][C][Cl][=C][Ring1][O],[C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring1][F],0.8209344394656443,0.9158965493519686,CCCNC(=O)C(=O)Nc1ccc(OC(F)F)c(Cl)c1,COc1ccc(C(=O)Nc2ccc(OC(F)F)cc2)cc1F,0.35
[C][C][Branch1][C][C][C][=N][C][Branch2][Ring1][=Branch2][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch2][C][C][=C][NH1][N][=Ring1][Branch1][C][=C][Ring1][O][=C][S][Ring2][Ring1][Branch1],[C][C][C][=C][C][=C][Branch2][Ring1][=N][C@@H1][C][O][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=C][S][C][Branch1][=Branch1][C][Branch1][C][C][C][=N][Ring1][Branch2][O][Ring2][Ring1][#Branch1],0.6562715894872249,0.8793313851598745,CC(C)c1nc(CNC(=O)Nc2ccc(-c3cc[nH]n3)cc2)cs1,CCc1ccc([C@@H]2COCCN2C(=O)NCc2csc(C(C)C)n2)o1,0.37333333333333335
[O][=C][Branch1][Branch2][C][C][=C][S][C][=Ring1][Branch1][N][C][C][C@@H1][Branch2][Ring1][Ring1][C][C][C][N][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N][C][Ring1][P],[C][C][Branch1][C][C][Branch1][C][C][C][=N][NH1][C][Branch2][Ring1][=Branch1][C@H1][C][N][Branch1][N][C][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1][C][C][O][Ring1][=N][=N][Ring2][Ring1][C],0.8604769871691104,0.9220001165780698,O=C(c1ccsc1)N1CC[C@@H](C2CCN(c3ncccn3)CC2)C1,CC(C)(C)c1n[nH]c([C@H]2CN(C(=O)c3ccsc3)CCO2)n1,0.3880597014925373
[C][C][C][O][N][=C][Branch1][C][C][C][=Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][O][=O],[C][C][C][O][N][=C][Branch1][C][C][C][=Ring1][=Branch1][N][C][=Branch1][C][=O][C@@][Branch1][Ring1][C][C][C][C][C][N][Ring1][#Branch1][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C],0.7505148411225788,0.8945586871300446,CCc1onc(C)c1NC(=O)c1c(C)c2ccccc2oc1=O,CCc1onc(C)c1NC(=O)[C@@]1(CC)CCCN1C(=O)OC(C)(C)C,0.352112676056338
[C][C@H1][C][C][C][C][C@H1][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][=C][C][=C][Ring1][#C][Cl],[C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C][Ring1][Branch2][C][=C][Ring1][P][Cl],0.8425308505625255,0.9212622626572596,C[C@H]1CCCC[C@H]1NC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,COc1ccc(S(=O)(=O)N2CC[C@@H](C)[C@@H](O)C2)cc1Cl,0.38461538461538464
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Branch1][#C][N][C][=Branch1][C][=O][C][C][N][C][=N][C][=N][Ring1][Branch1][C][=N][C][=C][N][Ring1][Branch1][C],[C][O][C][=Branch1][C][=O][C@H1][C][C@@H1][Ring1][Ring1][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C],0.7007694918753377,0.8150710820914625,COc1ccccc1[C@H](NC(=O)CCn1cncn1)c1nccn1C,COC(=O)[C@H]1C[C@@H]1C(=O)N[C@@H](c1ccccn1)c1ccccc1OC,0.352112676056338
[C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Branch1],[C][O][C][=C][C][=C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Ring2],0.8737919092879809,0.9412408476530186,COc1ccc(NC(=O)[C@H](c2ccccc2)C(C)C)c(OC)c1,COc1ccc(C(=O)NN2Cc3ccccc3C2)c(OC)c1,0.375
[C][N][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],[O][=C][Branch2][Ring1][C][C][C][O][C][=C][C][=C][C][=C][C][=C][N][=C][Ring1][#Branch2][Ring1][=Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],0.7065980745513741,0.7799700547084396,CN(C)C(=O)Nc1ccc(F)cc1,O=C(CCOc1cccc2cccnc12)Nc1ccc(F)cc1,0.3541666666666667
[O][=C][Branch1][#Branch2][C][C][=C][C][=C][N][=C][Ring1][=Branch1][N][C@@H1][C][C][C][C][C][C@H1][Ring1][#Branch1][C][=Branch1][C][=O][O-1],[C][O][C][=Branch1][C][=O][C@@H1][C][C][C][C][C@@H1][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1],0.8082788774365612,0.870120024605998,O=C(Cc1cccnc1)N[C@@H]1CCCCC[C@H]1C(=O)[O-],COC(=O)[C@@H]1CCCC[C@@H]1NC(=O)Cc1cccc(Cl)c1,0.45454545454545453
[O][=C][Branch1][S][C][C][=C][C][=C][C][=C][C][=C][N][=C][Ring1][#Branch2][Ring1][=Branch1][N][C][C][O][C][C@@H1][Ring1][=Branch1][C][C][C][Ring1][Ring1],[O][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=N][Ring1][N][N][C][C][O][C][C@@H1][Ring1][=Branch1][C][C][C][Ring1][Ring1],0.8733069763875289,0.9425364083689869,O=C(Cc1cccc2cccnc12)N1CCOC[C@@H]1C1CC1,O=C(Nc1ccc(-c2ccccc2)nn1)N1CCOC[C@@H]1C1CC1,0.4090909090909091
[C][C][N][=C][Branch2][Ring1][Ring1][C][N][C@@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][S][C][=Ring1][P][C],[C][C][N][=C][Branch1][P][C][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][S][C][=Ring1][P][C],0.8662069276993983,0.9278775629290376,Cc1nc(CN[C@@H](C)c2ccc(Cl)cc2Cl)sc1C,Cc1nc(CNC(=O)Cc2ccccc2Br)sc1C,0.3508771929824561
[C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][C][N][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][=C][Ring1][P],[C][C][=C][C][=C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][=C][Ring2][Ring1][Ring1],0.8567375818539003,0.9176068514569913,CNC(=O)c1cccc(N[C@H](C)C(=O)N2CCOCC2)c1,Cc1cccc(C(=O)N[C@@H](C)C(=O)N2CCCCC2)c1,0.45454545454545453
[C][C@H1][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][=C][C][=N][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C@H1][Branch1][C][C][C][N][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C],[C][C@H1][C][N][Branch1][S][C][=Branch1][C][=O][C][C][=C][NH1][C][=Branch1][C][=O][C][=Ring1][#Branch1][C@@H1][Branch1][C][C][C][N][Ring1][S][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C],0.7687819239079722,0.8488193212776703,C[C@@H]1CN(C(=O)OC(C)(C)C)[C@@H](C)CN1C(=O)c1cccc2ncccc12,C[C@H]1CN(C(=O)c2cc[nH]c(=O)c2)[C@@H](C)CN1C(=O)OC(C)(C)C,0.4915254237288136
